"site_id","year","kelp","no3","waves"
24,1989,67937.75,6.8475,0.89975
25,1989,123917,7.1275,1.7445
26,1989,183944,7.9325,1.44825
27,1989,235705,7.915,1.98625
28,1989,562673,7.8625,2.63025
29,1989,597047.75,8.05,3.16525
30,1989,232252.75,8.0575,2.775
31,1989,536178.25,7.9675,3.39875
32,1989,36326.25,8.0875,3.19825
33,1989,249503.25,7.7375,3.30675
34,1989,573770.75,7.8325,3.13525
35,1989,944836,7.8325,3.034
36,1989,595403.5,7.7725,1.9615
37,1989,361228.5,7.755,2.7395
38,1989,252599.25,7.755,2.1725
39,1989,413295.5,7.5225,1.6155
40,1989,304538.25,8.0925,1.722
41,1989,421102.5,8.06,1.7405
42,1989,671303.25,8.06,1.79425
43,1989,853661,8.57,2.1945
44,1989,114900.75,8.7225,1.40925
45,1989,67165,8.79,1.179
46,1989,134528.5,8.785,1.8255
47,1989,234467,7.95,3.21375
48,1989,509811.5,7.95,2.922
49,1989,440720.25,8.0175,1.94175
50,1989,292191,8.81,1.9795
51,1989,331084,8.8075,3.05075
52,1989,439800,8.23,3.49125
53,1989,955407.75,8.1975,3.25125
54,1989,666789.5,8.535,2.61325
55,1989,470000.75,7.1975,2.26625
56,1989,155934,7.1975,3.103
57,1989,827189.25,7.325,3.08175
58,1989,522618.75,7.315,2.68575
59,1989,906659.5,7.315,2.9185
60,1989,733060,7.315,3.026
61,1989,139976.5,7.9525,3.276
62,1989,462008.25,7.9725,2.8125
63,1989,315537,7.9725,3.249
64,1989,549169,7.9725,2.53425
65,1989,242986.5,8.54,3.025
66,1989,206912,8.01,3.12125
67,1989,170028.75,8.2,2.74625
68,1989,123190.25,8.2,2.97375
69,1989,149188,8.79,3.45025
70,1989,526215.25,8.3725,3.04275
71,1989,617874.25,8.1975,2.71525
72,1989,107289.5,8.1975,2.75775
73,1989,130329.5,8.205,3.224
74,1989,2708.75,7.7525,3.2965
75,1989,85262.75,8.1475,3.6075
76,1989,960357.75,8.2925,2.72
77,1989,898163.25,8.3025,2.60775
78,1989,2394564.5,8.1625,4.01725
79,1989,1863799,8.05,4.0795
80,1989,1068455,8.2075,3.2165
81,1989,196897.25,8.2175,2.68425
82,1989,90216,8.1475,2.8055
83,1989,129435.5,8.1175,2.67175
84,1989,242022,9.1925,1.78975
85,1989,294358.25,8.855,1.66325
86,1989,235469.25,8.8575,1.67625
87,1989,667484.25,8.9,1.624
88,1989,207036.25,8.5725,1.69525
89,1989,282571.25,8.16,1.7825
90,1989,104366,8.0475,1.85075
91,1989,275261.5,8.0475,1.77375
92,1989,552187.5,8.0425,1.58875
93,1989,389546.5,7.675,1.36775
94,1989,446636.25,7.675,1.60325
95,1989,175985.75,7.675,1.6075
96,1989,119808,7.675,1.792
97,1989,152757.25,7.645,2.0615
98,1989,275788.75,7.6825,1.9205
99,1989,233119,7.65,1.63
100,1989,136491.25,7.65,1.69625
101,1989,520307,7.395,2.2275
102,1989,454813.25,7.0975,2.04125
103,1989,488972,7.3675,2.1585
104,1989,404602.75,7.4375,2.4685
105,1989,851356,7.4375,2.255
106,1989,722936,7.4175,2.45725
107,1989,502568.75,7.4175,2.04275
108,1989,485291.5,7.4175,2.24775
109,1989,307311.75,7.4175,2.77525
110,1989,175640.25,7.8,2.501
111,1989,515535.25,7.8,2.3205
112,1989,677856,7.655,2.099
113,1989,311118.25,7.6,1.70375
114,1989,210718,7.38,1.9755
115,1989,475491,7.3875,2.469
116,1989,523190.5,7.7075,2.83325
117,1989,606780,7.7225,2.7825
118,1989,189458.5,7.7225,2.63025
119,1989,503223.5,7.49,2.5715
120,1989,381070.5,7.49,2.5085
121,1989,173461,7.245,2.65125
122,1989,74517,7.165,1.70925
123,1989,70114.125,6.965,1.9805
124,1989,71113.75,7.015,1.99575
125,1989,10916.125,7.045,1.5755
126,1989,152856.5,7.035,2.11725
127,1989,331125.25,7.035,1.966
128,1989,271324.75,7.055,1.96525
129,1989,156333.25,7.0075,2.1005
130,1989,197017,6.96,2.21325
131,1989,303883.75,7.0675,2.42225
132,1989,155387,7.5125,2.65125
133,1989,145012.5,7.35,2.88325
134,1989,262054,7.2625,2.509
135,1989,145491.75,7.4075,3.01725
136,1989,26697.75,7.3725,2.76125
137,1989,33364.25,7.4575,2.97
138,1989,22558,7.405,3.547
139,1989,81695.75,7.6025,2.43275
140,1989,380051.75,7.6025,2.22625
141,1989,199689.5,7.6775,2.525
142,1989,291853,7.6775,2.309
143,1989,88463.25,7.875,2.37675
144,1989,123307.75,7.875,2.1565
145,1989,328453.25,7.8675,2.25925
146,1989,402755.5,8.205,2.2115
147,1989,584131,8.0825,2.278
148,1989,827073.25,8.0825,2.69925
149,1989,130643.25,8.0875,2.34475
150,1989,455410.5,8.0875,2.76475
151,1989,185390,8.1025,2.40925
152,1989,81864.75,8.3375,2.38
153,1989,153159.5,8.1325,2.3185
154,1989,294894,8.3625,2.19275
155,1989,123542.25,8.41,2.39275
156,1989,80043,7.9625,2.95325
157,1989,3899.75,7.995,2.63625
158,1989,12823,7.895,2.9505
159,1989,926.75,7.6275,2.49125
160,1989,4556.5,7.4025,2.30375
161,1989,26600,7.4025,2.9145
162,1989,36920.75,7.26,3.17
163,1989,62818,6.7275,1.82325
164,1989,152776.25,6.715,1.998
165,1989,250265.5,6.71,2.33625
166,1989,113209,6.71,1.75
167,1989,267011.75,6.5775,2.146
168,1989,294499.5,6.5825,1.95175
169,1989,533980,6.57,2.00525
170,1989,324388.25,6.36,1.7395
171,1989,261677.75,6.3625,2.504
172,1989,559941.5,6.4475,1.98825
173,1989,62523.75,6.0625,2.02025
174,1989,246764.75,5.9675,1.70875
175,1989,163444.5,6.2675,1.45425
176,1989,114337,6.4825,1.602
177,1989,58115.75,6.465,1.67375
178,1989,365117,6.465,1.72925
179,1989,427002.25,6.4675,1.8895
180,1989,298223,5.69,1.75075
181,1989,489383.75,5.69,1.95675
182,1989,443475,5.6225,1.89325
183,1989,45138.25,6.1025,2.019
184,1989,201168.25,5.6575,2.16975
185,1989,391468.75,6.1325,2.25825
186,1989,421820.75,6.1325,1.8845
187,1989,133422,5.7275,2.35925
188,1989,422569.5,6.1025,2.28325
189,1989,454079,6.0525,2.5675
190,1989,216060.75,6.0275,1.98325
191,1989,220725.25,6.0225,2.24825
192,1989,175929.5,6.03,2.04775
193,1989,169080.25,6.0475,2.22425
194,1989,260295.5,6.285,2.127
195,1989,300832.75,6.32,2.40225
196,1989,147955.5,6.3475,2.32425
197,1989,196796.5,6.3375,2.19525
198,1989,254796,6.34,2.178
199,1989,75400.75,6.335,2.40275
200,1989,79574.5,6.3275,2.3435
201,1989,176529.5,6.875,2.12675
202,1989,243211.25,6.92,2.2005
203,1989,35332.5,7.17,1.804
204,1989,155378,7.17,1.86875
205,1989,94983,7.17,1.88525
206,1989,80364.5,7.17,2.0575
207,1989,59935.5,7.02,1.91575
208,1989,331256.25,7.17,1.8455
209,1989,501817.25,7.9825,1.63725
210,1989,22847.5,7.995,1.82225
211,1989,4513,5.8925,2.2625
212,1989,22543.5,5.8925,2.9215
213,1989,35673.5,5.9175,3.02375
214,1989,24147,5.975,2.1185
215,1989,1218.75,5.9825,2.731
216,1989,384.75,5.6725,2.071
217,1989,1112.5,5.68,1.94975
218,1989,209618,5.6275,1.71375
219,1989,282638.25,5.9525,2.2085
220,1989,163833.25,5.9525,1.554
221,1989,29700,5.9525,1.554
222,1989,456906.5,5.9275,1.34425
223,1989,262441.5,5.9275,1.61775
224,1989,130391.5,5.9275,1.62325
225,1989,54407.5,5.4175,2.57575
226,1989,89394.5,5.66,2.2455
227,1989,20329.25,5.2475,1.53475
228,1989,43355.25,5.3125,1.6305
229,1989,350280.75,5.3375,1.62225
230,1989,39578,5.3375,1.35575
231,1989,29568.5,5.3925,1.52425
232,1989,175083,5.5625,1.57525
233,1989,98668.5,5.5725,1.863
234,1989,276829.75,5.405,1.85625
235,1989,348993,5.405,1.853
236,1989,195658.75,5.3425,1.8275
237,1989,41284.5,5.2225,2.09725
238,1989,708406,5.235,2.3335
239,1989,513637.25,5.1925,2.7915
240,1989,141864.5,5.1925,2.097
241,1989,33043.75,5.24,2.10775
242,1989,16799.75,5.18,2.85025
243,1989,40465.75,4.7725,1.15725
244,1989,51148.5,4.775,1.11375
245,1989,103555.5,4.7675,1.026
246,1989,90431,4.6525,0.99125
247,1989,93536.25,4.5525,1.03675
248,1989,145095,4.48,1.21875
249,1989,234927,4.415,1.19425
250,1989,103024.75,4.2775,1.12575
251,1989,48345.25,4.25,1.25075
252,1989,27359.5,4.27,1.58175
253,1989,78975.5,4.2575,1.4055
254,1989,91614,4.1775,1.32575
255,1989,78163.75,4.1775,1.2795
256,1989,62453.75,4.0325,0.90475
257,1989,215245,3.925,0.94175
258,1989,197870.75,3.955,1.01275
259,1989,26525,3.7175,0.97025
260,1989,45635,3.9025,1.2415
261,1989,5390.25,3.7275,1.39075
262,1989,19242,3.435,0.836
263,1989,5786.5,3.6875,0.81725
264,1989,11905.75,3.6875,0.87075
265,1989,166962.25,3.425,0.878
266,1989,106005,3.51,0.91075
267,1989,104160,3.36,0.90425
268,1989,118858.75,3.1575,0.894
269,1989,49375.25,3.175,0.8575
270,1989,18725.75,2.8875,0.84425
271,1989,21839.5,2.6725,0.7845
272,1989,32149.75,3.0075,1.00425
273,1989,19662.5,3.0375,1.09
274,1989,178487.75,2.95,1.176
275,1989,121298,2.91,1.02575
276,1989,65947.5,2.9675,1.105
277,1989,42260.75,2.995,0.9455
278,1989,42480.5,2.9775,0.94425
279,1989,54318.75,3.0125,1.08725
280,1989,40478.25,3.0125,1.03725
281,1989,40807.5,2.9075,1.2045
282,1989,221987.5,2.8875,1.03675
283,1989,307195.75,2.8425,0.965
284,1989,320476.5,2.785,0.87925
285,1989,56668,2.8,0.824
286,1989,18162,2.8,0.61875
287,1989,85264.5,2.6625,0.7225
288,1989,90830.25,2.62,0.7225
289,1989,47084.5,2.62,0.84225
290,1989,15705.25,2.6875,0.9285
291,1989,21299.5,2.7,0.951
292,1989,46519.5,2.67,0.9805
293,1989,59541,2.68,0.88075
294,1989,123387,2.46,0.48375
295,1989,32171.75,2.3375,0.725
296,1989,68856,2.2725,0.91725
297,1989,137685.5,2.2725,0.8355
298,1989,10196.5,2.2175,1.041
299,1989,33957,2.045,0.987
300,1989,42963,1.9975,0.9905
301,1989,93152.25,1.9075,0.976
302,1989,68788.5,1.1275,1.038
303,1989,80891,1.1275,1.11575
304,1989,115861,1.035,1.23825
305,1989,145707.5,1.0275,1.29
306,1989,231918.75,1.0275,1.16575
307,1989,129540.75,1.02,0.96075
308,1989,361771,1.02,1.11125
309,1989,88685.25,1.005,1.03025
310,1989,80670,1.005,1.03425
311,1989,39977.75,1.01,0.9425
312,1989,21825.75,1.005,0.956
313,1989,56738.5,1,0.9785
314,1989,8184.5,1,0.96125
315,1989,69843.25,0.965,1.01125
316,1989,82790,0.965,0.67375
317,1989,8299,0.9825,0.589
318,1989,42071.75,0.9925,0.6005
319,1989,42304.25,1.01,0.647
320,1989,23151,1.01,0.62425
321,1989,52232.5,1.0425,0.7265
322,1989,120927.25,0.8375,1.32575
323,1989,162761,0.8375,1.2395
324,1989,268889.5,0.8925,1.399
325,1989,252502.75,0.9,1.49525
326,1989,70493.75,0.8725,1.172
327,1989,22012.5,0.8725,1.35125
328,1989,6389.5,0.865,1.39775
329,1989,30256.5,0.87,0.903
330,1989,29702.75,0.8575,1.2175
331,1989,40355.5,0.8475,0.86975
332,1989,3677.125,0.845,0.608
333,1989,5079.75,0.8475,0.7555
334,1989,4664.875,0.855,0.81025
335,1989,64082.25,0.87,0.97825
336,1989,16347.5,0.88,1.02725
337,1989,10757.125,0.88,1.155
338,1989,25584.5,0.88,1.177
339,1989,31565.5,0.87,1.18575
340,1989,5919.5,0.855,1.17125
341,1989,10645.25,0.8475,1.15425
342,1989,43759.75,0.855,1.054
343,1989,19991.25,0.8625,1.0575
344,1989,43048.5,0.9075,1.326
345,1989,150.5,0.6725,0.82525
346,1989,1254.25,0.6325,0.879
347,1989,532.25,0.6275,1.02
348,1989,129.75,0.6375,0.9395
349,1989,18486.5,0.6425,0.9195
350,1989,134981.5,0.63,1.049
351,1989,21105.75,0.6025,1.16575
352,1989,113162.5,0.5775,1.18925
353,1989,505944.25,0.4925,2.05875
354,1989,553271,0.4875,1.6265
355,1989,790144.75,0.485,1.75025
356,1989,714241.25,0.5225,2.0165
357,1989,521701,0.5175,1.64625
358,1989,580472.75,0.5575,1.71325
359,1989,1155842.5,0.5625,1.5915
360,1989,449042,0.5575,1.77125
361,1989,93545.5,0.555,1.79725
1,1990,8725.25,8.0575,1.9905
2,1990,21733.5,7.405,2.72875
3,1990,124047.5,7.54,2.01
4,1990,34659.75,8.15,1.93825
5,1990,44012.75,7.4175,1.923
6,1990,354369.5,7.3825,1.87275
7,1990,238619.25,6.915,1.612
8,1990,221949.5,6.925,1.665
9,1990,71197.5,7.0225,1.606
10,1990,77228.25,7.0125,1.43625
11,1990,103204.75,6.97,1.2975
12,1990,156004.75,6.985,1.48075
13,1990,225321.75,6.8675,1.3435
14,1990,298284.25,6.795,1.55175
15,1990,46504.5,6.86,1.1455
16,1990,76439.5,6.2875,1.3775
17,1990,386660.75,6.2875,1.18875
18,1990,80650.75,6.21,1.10875
19,1990,36155.75,6.1875,1.03
20,1990,18353.75,6.1525,1.05425
21,1990,12437.75,6.0475,1.0885
22,1990,7273.75,5.9025,0.654
23,1990,21105,6.4025,1.05875
24,1990,36505,6.4025,1.00175
25,1990,60914.5,6.545,1.7935
26,1990,103965.75,6.4825,1.5295
27,1990,220848.25,6.4825,2.04975
28,1990,314050.75,6.385,2.6995
29,1990,355128.5,6.51,3.18725
30,1990,176752.25,6.545,2.6955
31,1990,416584.25,6.5425,3.338
32,1990,33779.25,6.535,3.288
33,1990,117783.75,6.56,3.364
34,1990,387720.25,6.4575,3.145
35,1990,524370.5,6.4575,2.83175
36,1990,465809,6.45,1.819
37,1990,403534,6.45,2.58025
38,1990,641175,6.45,2.023
39,1990,552398.25,6.4475,1.416
40,1990,303627.25,6.3475,1.493
41,1990,472773.5,6.5475,1.70075
42,1990,639717.5,6.5475,1.6895
43,1990,685829.5,6.93,2.15025
44,1990,105866,6.9125,1.423
45,1990,37476.5,6.875,1.282
46,1990,71895.75,6.8875,1.92825
47,1990,115403.5,7.0575,3.08875
48,1990,235122.75,7.0575,2.89075
49,1990,387437.5,6.7925,1.85675
50,1990,312957.75,6.5575,1.844
51,1990,78516.75,6.56,3.03375
52,1990,258908,6.8775,3.2125
53,1990,290281,6.8675,3.28075
54,1990,290088.5,6.62,2.58525
55,1990,356722.5,6.905,2.103
56,1990,103498.25,6.905,3.0185
57,1990,486079.5,7.3325,3.153
58,1990,435392.75,7.795,2.5495
59,1990,813252.5,7.795,2.848
60,1990,587633.5,7.795,2.9805
61,1990,89845.5,7.4425,3.181
62,1990,222211.5,7.3875,2.75725
63,1990,231331.75,7.3875,3.15975
64,1990,719075,7.3875,2.437
65,1990,96182.5,7.22,2.91225
66,1990,187518.25,7.8925,3.10975
67,1990,166830.5,8.4875,2.72725
68,1990,151764.75,8.4875,2.9335
69,1990,101924,7.51,3.504
70,1990,586285.5,7.7775,2.983
71,1990,1122954.75,7.2475,2.70825
72,1990,329433.75,7.2475,2.802
73,1990,343413.75,7.2225,3.40375
74,1990,3943.75,6.9325,3.262
75,1990,52510.25,6.8575,3.49075
76,1990,1064091,6.8375,2.54025
77,1990,831516.75,6.9325,2.476
78,1990,2437709.5,6.895,3.786
79,1990,3336405.75,6.855,3.686
80,1990,2043367,7.075,3.168
81,1990,566799.75,7.0825,2.561
82,1990,555780.25,7.025,2.613
83,1990,578003.75,7.0225,2.50225
84,1990,178204,6.8125,1.6415
85,1990,509100.5,6.805,1.44275
86,1990,518827.75,6.755,1.4745
87,1990,1391521.75,6.71,1.4165
88,1990,243477,6.185,1.48075
89,1990,418014.25,5.975,1.59625
90,1990,166521.5,6.3275,1.65075
91,1990,564299.25,6.3275,1.55
92,1990,868861.25,6.315,1.42975
93,1990,445705.75,6.0425,1.164
94,1990,640635.5,6.0425,1.43075
95,1990,233969,6.0375,1.42875
96,1990,204477.75,6.0375,1.68225
97,1990,89662.25,5.785,1.83525
98,1990,190888.5,5.495,1.722
99,1990,206115,5.4575,1.4695
100,1990,100887.25,5.4575,1.50825
101,1990,310008.5,5.4,2.0665
102,1990,399823.75,5.47,1.89275
103,1990,302350.25,5.2875,1.97625
104,1990,419835.75,5.405,2.19825
105,1990,733801.5,5.405,2.101
106,1990,586851.5,5.515,2.2585
107,1990,418217.75,5.6125,1.94125
108,1990,514717,5.6125,2.09125
109,1990,471186.75,5.6125,2.538
110,1990,111622.25,5.5775,2.4065
111,1990,689972,5.5775,2.18425
112,1990,803498,5.4475,2.016
113,1990,648918.5,5.33,1.56675
114,1990,411134,5.5525,1.765
115,1990,466763,5.505,2.26225
116,1990,1044620,5.19,2.697
117,1990,1105530.75,5.1575,2.64675
118,1990,295078.75,5.045,2.59025
119,1990,961458.75,5.0175,2.3505
120,1990,1338350.5,5.0175,2.269
121,1990,414606.75,5.6575,2.55275
122,1990,96348,5.8925,1.60975
123,1990,149342,5.8025,1.7785
124,1990,81290.375,6.26,1.829
125,1990,10960.25,6.2025,1.4425
126,1990,262618.75,5.8225,1.93125
127,1990,509940.5,5.8225,1.8235
128,1990,365418.25,5.8625,1.846
129,1990,193613,5.625,1.967
130,1990,464471.75,5.4625,2.10825
131,1990,669512,5.4575,2.28025
132,1990,274917.25,5.25,2.50125
133,1990,151366.75,5.2,2.70475
134,1990,398361.25,5.125,2.4515
135,1990,382394.25,4.8325,2.96925
136,1990,68165.25,4.7825,2.57675
137,1990,105227.5,4.8175,2.8855
138,1990,48328.75,4.765,3.36675
139,1990,77403.5,4.895,2.31525
140,1990,577004.75,4.895,2.16575
141,1990,655776.25,5.0975,2.42225
142,1990,729335,5.0975,2.1665
143,1990,232655.5,4.9975,2.15375
144,1990,437238.5,4.9975,2.0215
145,1990,873982,4.855,2.13875
146,1990,798858.75,4.865,2.0455
147,1990,899566,4.83,2.129
148,1990,926960,4.83,2.56225
149,1990,151611.75,4.83,2.1235
150,1990,572712.5,4.83,2.57725
151,1990,143019.5,4.6275,2.20425
152,1990,48053.75,4.9175,2.2285
153,1990,88201.75,4.8325,2.17975
154,1990,270283.5,4.8775,2.0425
155,1990,114093.5,4.87,2.23825
156,1990,83137.5,4.8825,2.89825
157,1990,5223.75,5.0825,2.60975
158,1990,26386,5.1525,2.94
159,1990,12282,5.085,2.46875
160,1990,2770.5,5.0525,2.2635
161,1990,21272.5,5.0525,2.6285
162,1990,26824,5.1075,3.01925
163,1990,57508.25,4.795,1.76875
164,1990,246749,4.6975,1.8335
165,1990,422692,4.6975,2.15225
166,1990,250992.5,4.6975,1.68075
167,1990,498750,4.685,2.09575
168,1990,793843.75,4.7075,1.9245
169,1990,1403789.5,4.835,1.914
170,1990,910555.75,5.19,1.632
171,1990,855544,5.1875,2.202
172,1990,1010724.5,5.38,1.805
173,1990,201001.5,5.2125,1.81975
174,1990,356588.5,5.1025,1.562
175,1990,224073.25,5.5675,1.31775
176,1990,224406.5,5.6,1.41575
177,1990,90633.25,5.46,1.48025
178,1990,737744,5.46,1.62675
179,1990,1035192.75,5.365,1.7315
180,1990,875433.25,5.055,1.6415
181,1990,1452351.5,5.055,1.77325
182,1990,1318755.25,5.0125,1.7675
183,1990,293902.25,5.1625,1.837
184,1990,731544,4.9525,1.965
185,1990,1399955.75,5.0925,2.08175
186,1990,1317162.25,5.0925,1.76925
187,1990,364871.25,5.0225,2.19975
188,1990,1443510.25,5.0925,2.11725
189,1990,2251173,5.0175,2.37375
190,1990,1290530.75,5.03,1.894
191,1990,1118950,5.0275,2.0845
192,1990,1237320,5.05,1.8925
193,1990,1508949,5.12,2.0855
194,1990,1942609.75,5.34,2.03075
195,1990,2461878.75,5.0925,2.211
196,1990,1651857.25,5.0775,2.15375
197,1990,2126252,4.9625,2.09925
198,1990,2446934,4.97,2.0175
199,1990,1219043.25,5.0275,2.20625
200,1990,1292704.5,4.9925,2.1095
201,1990,1453713.25,5.2225,1.997
202,1990,1945436.75,5.2425,2.051
203,1990,334014.25,5.615,1.6925
204,1990,877435,5.615,1.6455
205,1990,511580,5.615,1.64375
206,1990,286768.5,5.62,1.842
207,1990,175639.75,5.9275,1.72775
208,1990,1085377,6.0525,1.7195
209,1990,1083293,6.6675,1.5425
210,1990,37588,6.7125,1.662
211,1990,5701.25,4.42,2.29575
212,1990,34959.625,4.42,2.8965
213,1990,105963.625,4.425,2.8135
214,1990,147995.125,4.3375,2.04525
215,1990,33582.75,4.345,2.6285
216,1990,2031,4.6925,1.92475
217,1990,5354.75,4.7,1.82875
218,1990,208183.5,5.1875,1.548
219,1990,280922.5,5.185,2.0365
220,1990,138792,5.185,1.4295
221,1990,41621.5,5.1975,1.4295
222,1990,363455.5,5.19,1.2385
223,1990,261507.875,5.19,1.46575
224,1990,70361.5,5.19,1.5515
225,1990,18568,3.8175,2.48075
226,1990,49816,3.9225,2.16575
227,1990,11561.25,3.8125,1.422
228,1990,21191,3.6725,1.5465
229,1990,202822.5,3.765,1.594
230,1990,59244,3.765,1.29025
231,1990,63219.75,3.7625,1.39175
232,1990,299588.25,3.7425,1.42175
233,1990,163676.5,3.655,1.67125
234,1990,291371.75,3.4675,1.69225
235,1990,383743,3.4675,1.66625
236,1990,347669,3.355,1.64575
237,1990,191639,3.2125,1.925
238,1990,788984.5,3.1975,2.1255
239,1990,511184.5,3.195,2.4605
240,1990,329353.25,3.195,1.91125
241,1990,89691.25,3.04,1.91325
242,1990,96496.75,2.6925,2.659
243,1990,31777.25,2.385,1.02625
244,1990,84926,2.3375,0.9775
245,1990,199822.75,2.1825,0.91725
246,1990,238550.5,2.1775,0.88475
247,1990,378146.5,2.1675,0.9195
248,1990,539205.25,2.1475,1.08375
249,1990,817607,2.1675,1.04575
250,1990,1015212.5,2.115,0.9915
251,1990,718107,2.0625,1.083
252,1990,155415,2.03,1.379
253,1990,135807.25,2.03,1.21825
254,1990,165377.75,1.915,1.15
255,1990,124411.5,1.915,1.1285
256,1990,106131,1.6625,0.744
257,1990,267922.75,1.6025,0.754
258,1990,294088.75,1.555,0.83125
259,1990,52944.25,1.545,0.802
260,1990,108631,1.52,1.0625
261,1990,1412,1.47,1.206
262,1990,5483,1.4675,0.70425
263,1990,3562.375,1.4525,0.687
264,1990,12823.125,1.4525,0.7625
265,1990,455890.625,1.415,0.79325
266,1990,222463.875,1.4575,0.849
267,1990,172636.5,1.4475,0.8395
268,1990,152836.875,1.4275,0.827
269,1990,75564,1.4225,0.78475
270,1990,6998.75,1.405,0.77425
271,1990,15150.25,1.35,0.7235
272,1990,16815,1.3,0.9525
273,1990,19990.625,1.2275,1.0355
274,1990,322324.125,1.21,1.14225
275,1990,174025,1.22,0.9835
276,1990,107152.75,1.1925,1.103
277,1990,61256.75,1.1925,0.97025
278,1990,91536.875,1.1925,0.9275
279,1990,178985.125,1.1525,1.0695
280,1990,118329.5,1.1525,1.02375
281,1990,62902.875,1.165,1.19125
282,1990,251893.875,1.16,1.02125
283,1990,305510.625,1.135,0.9555
284,1990,419938,1.1225,0.86725
285,1990,111304.125,1.1175,0.81725
286,1990,23793.75,1.1175,0.60875
287,1990,78204.375,1.0825,0.69725
288,1990,135303.625,1.07,0.707
289,1990,151138,0.9675,0.817
290,1990,26181.625,0.9375,0.9215
291,1990,19321.375,0.93,0.942
292,1990,41055.25,0.8975,0.97875
293,1990,57491.375,0.8275,0.87725
294,1990,177940.25,0.795,0.49625
295,1990,42000.25,0.7825,0.719
296,1990,25615.25,0.7775,0.879
297,1990,141517.75,0.7775,0.8045
298,1990,7713.25,0.7575,0.99
299,1990,46385.5,0.76,0.96975
300,1990,87114.25,0.8475,0.98425
301,1990,137385.25,0.8175,0.96825
302,1990,161690.75,0.54,1.03225
303,1990,164949.75,0.54,1.0975
304,1990,110792.75,0.54,1.2315
305,1990,167647.25,0.5425,1.271
306,1990,340525.25,0.5425,1.143
307,1990,155523.5,0.54,0.9535
308,1990,413076.25,0.59,1.0825
309,1990,100384,0.5525,1.01475
310,1990,141847.125,0.5525,1.008
311,1990,85783.375,0.5575,0.9295
312,1990,56758,0.58,0.94025
313,1990,111240.5,0.565,0.96125
314,1990,31091.75,0.575,0.94275
315,1990,31110.5,0.52,0.98575
316,1990,14123.5,0.53,0.64675
317,1990,8681.75,0.5625,0.56175
318,1990,759.75,0.57,0.5695
319,1990,5447,0.56,0.6115
320,1990,6907.75,0.56,0.587
321,1990,6236,0.585,0.6995
322,1990,16707.25,0.41,1.24975
323,1990,8524.5,0.415,1.16875
324,1990,5567.5,0.415,1.31625
325,1990,13163.5,0.4125,1.39425
326,1990,7446,0.4175,1.158
327,1990,8268.25,0.4175,1.29825
328,1990,1055.75,0.4075,1.33825
329,1990,11407,0.395,0.86625
330,1990,2303,0.4,1.16225
331,1990,6081.5,0.385,0.858
332,1990,372.25,0.3975,0.55825
333,1990,2347.75,0.4,0.72075
334,1990,0,0.3825,0.78575
335,1990,12066.25,0.345,0.96525
336,1990,1798.25,0.335,1.01525
337,1990,9941.75,0.335,1.1065
338,1990,7881.25,0.335,1.12325
339,1990,866.75,0.3425,1.1275
340,1990,912.75,0.34,1.11975
341,1990,7969.5,0.35,1.09825
342,1990,4830,0.3375,1.0145
343,1990,9577.75,0.34,1.0105
344,1990,5090.75,0.3775,1.245
345,1990,1195.75,0.2025,0.82775
346,1990,9466.25,0.175,0.88875
347,1990,6313,0.175,1.04425
348,1990,2534.25,0.175,0.95175
349,1990,11090.75,0.2325,0.93425
350,1990,106052.5,0.2225,1.0565
351,1990,25571.75,0.2375,1.12725
352,1990,21549.25,0.265,1.16675
353,1990,340977.625,0.1975,1.88275
354,1990,439263.25,0.2,1.57875
355,1990,784052.5,0.205,1.65425
356,1990,549751.5,0.2025,1.83325
357,1990,763254.25,0.2475,1.582
358,1990,1795827,0.2525,1.6295
359,1990,1349849.125,0.2425,1.53225
360,1990,600825,0.2225,1.68525
361,1990,223005,0.2125,1.67075
1,1991,13524,9.53,2.45825
2,1991,12215.625,9.7725,3.6665
3,1991,78473,8.745,2.62475
4,1991,24954.5,8.5775,2.54475
5,1991,39204.75,8.645,2.52275
6,1991,262707.875,8.2075,2.4985
7,1991,220339.25,8.04,2.2425
8,1991,181494.5,8.04,2.27375
9,1991,83935.25,8.115,2.225
10,1991,90626.75,7.77,2.00075
11,1991,87167.75,7.6675,1.89175
12,1991,44588.75,7.6425,2.15425
13,1991,91453.5,7.595,1.918
14,1991,163242.125,7.5175,2.28475
15,1991,74657.625,7.335,1.65375
16,1991,48721,7.2425,1.93075
17,1991,316182,7.2425,1.675
18,1991,24023,7.175,1.6045
19,1991,7943.75,7.1575,1.48925
