"YEAR","MONTH","DATE","SITE","TRANSECT","SP_CODE","SIZE","COUNT","AREA","NOTES","SCIENTIFIC_NAME","COMMON_NAME","TAXON_KINGDOM","TAXON_PHYLUM","TAXON_CLASS","TAXON_ORDER","TAXON_FAMILY","TAXON_GENUS","GROUP","SURVEY","MOBILITY","GROWTH_MORPH"
2009,1,"2009-01-28","MOHK",2,"SFL",10,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-28","MOHK",2,"SFL",11,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-28","MOHK",2,"SFL",12,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",2.5,13,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",3,11,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",3.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",4,13,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",4.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",5,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",5.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",6,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",6.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",7,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",8,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,1,"2009-01-27","NAPL",3,"SFL",10,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",6,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",6.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",7,15,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",7.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-16","MOHK",2,"SFL",8,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",2.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",3,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",4,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",6,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",7,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",8,12,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",9,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",10,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",11,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",12,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",12.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-17","CARP",7,"SFL",13,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",3,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",3.5,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",4,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",7,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",7.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",8.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-10","AQUE",4,"SFL",10,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",3.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",4,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",4.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",5,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",5.5,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",6,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",6.5,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",7,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",7.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",8,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",9,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",10,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",12,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",13,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,3,"2009-03-18","NAPL",3,"SFL",14,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",3,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",3.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",4,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",6,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",8.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-21","AQUE",4,"SFL",9,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",2.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",3,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",3.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",5.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",6,8,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",6.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",7,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",7.5,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",8,8,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",8.5,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",9,5,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",9.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-29","CARP",7,"SFL",10,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-24","MOHK",2,"SFL",4.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-24","MOHK",2,"SFL",9,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",2.5,4,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",3,11,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",3.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",4,10,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",4.5,6,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",5,9,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",5.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",6,7,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",6.5,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",7,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",8,3,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",8.5,2,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
2009,4,"2009-04-22","NAPL",3,"SFL",10,1,80,"","Mesocentrotus franciscanus","Red Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Mesocentrotus","INVERT","URCHINS","MOBILE","SOLITARY"
